surface	corpus	rank	pct	samples	total	function	file	line	lib	profile
p1b_real_typed_track2	citm_catalog	16	0.12	2	1694	alloc::alloc::realloc_nonnull	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/alloc.rs	155	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__citm_catalog.json.gz
p1b_real_typed_track2	citm_catalog	17	0.12	2	1694	<serde_json::read::SliceRead as serde_json::read::Read>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	562	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__citm_catalog.json.gz
p1b_real_typed_track2	citm_catalog	18	0.12	2	1694	0x2a144			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__citm_catalog.json.gz
p1b_real_typed_track2	citm_catalog	19	0.12	2	1694	_platform_memset			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__citm_catalog.json.gz
p1b_real_typed_track2	citm_catalog	20	0.06	1	1694	read			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__citm_catalog.json.gz
p1b_real_typed_track2	distinct_values	1	13.68	1545	11295	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	2	13.32	1504	11295	bbnf_bench::real_typed_struct::typed_checksum	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs	1747	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	3	5.92	669	11295	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	432	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	4	5.12	578	11295	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	5	4.27	482	11295	bbnf_bench::real_typed_struct::serde_typed	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs	1589	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	6	3.78	427	11295	<serde_json::read::SliceRead as serde_json::read::Read>::parse_str	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	587	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	7	2.84	321	11295	<serde_json::de::MapAccess<_> as serde_core::de::MapAccess>::next_key_seed::has_next_key::<serde_json::read::SliceRead>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1990	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	8	2.55	288	11295	<alloc::borrow::Cow<str> as serde_core::de::Deserialize>::deserialize::<&mut serde_json::de::Deserializer<serde_json::read::SliceRead>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/impls.rs	1986	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	9	2.49	281	11295	0x2b450			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	10	1.95	220	11295	0x2b06c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	11	1.54	174	11295	mach_absolute_time			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	12	1.36	154	11295	0x30078			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	13	1.28	145	11295	0x2a0d4			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	14	1.26	142	11295	0x2ffd4			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	15	1.25	141	11295	profile_direct::real_typed_checksum	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/bin/profile_direct.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	16	1.19	134	11295	0x2a144			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	17	1.12	126	11295	0x2b68c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	18	1.07	121	11295	0x2ff2c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	19	0.95	107	11295	0x3ac4c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	distinct_values	20	0.91	103	11295	0x2b318			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__distinct_values.json.gz
p1b_real_typed_track2	github_events	1	19.62	454	2314	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	434	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	2	13.70	317	2314	bbnf_bench::real_typed_struct::checksum_github_actor	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs	1915	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	3	12.23	283	2314	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	4	11.24	260	2314	<serde_json::de::Deserializer<serde_json::read::SliceRead>>::ignore_value	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1102	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	5	7.52	174	2314	<core::slice::iter::Iter<bbnf_bench::real_typed_struct::GithubEvent> as core::iter::traits::iterator::Iterator>::next	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/slice/iter/macros.rs	180	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	6	4.67	108	2314	<serde_json::de::MapAccess<_> as serde_core::de::MapAccess>::next_key_seed::has_next_key::<serde_json::read::SliceRead>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1990	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	7	2.98	69	2314	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	8	2.72	63	2314	<serde_json::read::SliceRead as serde_json::read::Read>::ignore_str	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	598	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	9	2.59	60	2314	<serde_json::read::SliceRead as serde_json::read::Read>::parse_str	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	587	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	10	1.77	41	2314	<serde_json::read::SliceRead as serde_json::read::Read>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	561	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	11	1.77	41	2314	<alloc::borrow::Cow<str> as serde_core::de::Deserialize>::deserialize::<&mut serde_json::de::Deserializer<serde_json::read::SliceRead>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/impls.rs	1986	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	12	1.34	31	2314	<core::marker::PhantomData<core::option::Option<bbnf_bench::real_typed_struct::GithubPayload>> as serde_core::de::DeserializeSeed>::deserialize::<&mut serde_json::de::Deserializer<serde_json::read::SliceRead>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/mod.rs	821	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	13	1.08	25	2314	<core::marker::PhantomData<core::option::Option<alloc::borrow::Cow<str>>> as serde_core::de::DeserializeSeed>::deserialize::<&mut serde_json::de::Deserializer<serde_json::read::SliceRead>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/mod.rs	821	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	14	1.08	25	2314	<serde_json::read::SliceRead as serde_json::read::Read>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	562	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	15	0.91	21	2314	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	548	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	16	0.86	20	2314	__bzero			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	17	0.73	17	2314	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	550	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	18	0.61	14	2314	_platform_memset			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	19	0.61	14	2314	0x2b450			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	github_events	20	0.56	13	2314	0x2a0d4			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__github_events.json.gz
p1b_real_typed_track2	gsoc-2018	1	70.79	2307	3259	<bbnf_bench::real_typed_struct::DecodedJsonString as serde_core::de::Deserialize>::deserialize::<&mut serde_json::de::Deserializer<serde_json::read::SliceRead>>	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs	812	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	2	9.17	299	3259	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	434	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	3	7.21	235	3259	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	4	3.44	112	3259	<serde_json::de::MapAccess<_> as serde_core::de::MapAccess>::next_key_seed::has_next_key::<serde_json::read::SliceRead>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1990	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	5	2.03	66	3259	<serde_json::read::SliceRead as serde_json::read::Read>::parse_str	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	587	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	6	1.50	49	3259	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	7	1.07	35	3259	<serde_json::read::SliceRead as serde_json::read::Read>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	562	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	8	0.92	30	3259	<serde_json::de::MapAccess<serde_json::read::SliceRead> as serde_core::de::MapAccess>::next_entry_seed::<core::marker::PhantomData<alloc::borrow::Cow<str>>, core::marker::PhantomData<bbnf_bench::real_typed_struct::GsocProposal>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/mod.rs	1882	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	9	0.80	26	3259	mach_absolute_time			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	10	0.61	20	3259	serde_json::read::parse_escape::<serde_json::read::SliceRead>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	874	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	11	0.31	10	3259	<u64>::wrapping_add	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	2511	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	12	0.25	8	3259	profile_direct::real_typed_checksum	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/bin/profile_direct.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	13	0.12	4	3259	0x270edc			profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	14	0.12	4	3259	<serde_json::read::SliceRead as serde_json::read::Read>::decode_hex_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	622	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	15	0.09	3	3259	0x3a0b0			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	16	0.09	3	3259	<&mut serde_json::de::Deserializer<serde_json::read::SliceRead> as serde_core::de::Deserializer>::deserialize_str::<<bbnf_bench::real_typed_struct::GsocSponsorType as serde_core::de::Deserialize>::deserialize::GsocSponsorTypeVisitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1539	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	17	0.09	3	3259	0x2a0d4			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	18	0.09	3	3259	<serde_json::de::Deserializer<serde_json::read::SliceRead>>::end_map	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1090	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	19	0.06	2	3259	read			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	gsoc-2018	20	0.06	2	3259	0x3192c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__gsoc-2018.json.gz
p1b_real_typed_track2	instruments	1	30.49	798	2617	<serde_json::de::MapAccess<_> as serde_core::de::MapAccess>::next_key_seed::has_next_key::<serde_json::read::SliceRead>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1990	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	2	17.39	455	2617	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	3	8.37	219	2617	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	432	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	4	6.57	172	2617	<serde_json::read::SliceRead as serde_json::read::Read>::parse_str	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	587	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	5	6.46	169	2617	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	548	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	6	5.73	150	2617	<u32 as serde_core::de::Deserialize>::deserialize::<&mut serde_json::de::Deserializer<serde_json::read::SliceRead>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/impls.rs	132	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	7	4.43	116	2617	<&mut serde_json::de::Deserializer<serde_json::read::SliceRead> as serde_core::de::Deserializer>::deserialize_struct::<<bbnf_bench::real_typed_struct::Instrument as serde_core::de::Deserialize>::deserialize::__Visitor>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1836	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	8	3.71	97	2617	<serde_json::de::SeqAccess<_> as serde_core::de::SeqAccess>::next_element_seed::has_next_element::<serde_json::read::SliceRead>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1937	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	9	2.22	58	2617	<serde_json::de::SeqAccess<serde_json::read::SliceRead> as serde_core::de::SeqAccess>::next_element_seed::<core::marker::PhantomData<bbnf_bench::real_typed_struct::InstrumentSample>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1964	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	10	2.06	54	2617	<serde_json::read::SliceRead as serde_json::read::Read>::peek	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	562	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	11	1.57	41	2617	<core::marker::PhantomData<core::option::Option<bbnf_bench::real_typed_struct::InstrumentEnvelope>> as serde_core::de::DeserializeSeed>::deserialize::<&mut serde_json::de::Deserializer<serde_json::read::SliceRead>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/mod.rs	821	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	12	1.57	41	2617	<alloc::vec::Vec<bbnf_bench::real_typed_struct::InstrumentPattern>>::push_mut	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	1040	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	13	1.30	34	2617	bbnf_bench::real_typed_struct::checksum_instrument	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs	2189	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	14	0.57	15	2617	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	15	0.50	13	2617	mach_absolute_time			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	16	0.46	12	2617	<serde_json::de::Deserializer<serde_json::read::SliceRead>>::end_map	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1090	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	17	0.46	12	2617	<serde_json::de::Deserializer<serde_json::read::SliceRead>>::ignore_value	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1102	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	18	0.46	12	2617	0x2b06c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	19	0.38	10	2617	<alloc::borrow::Cow<str> as serde_core::de::Deserialize>::deserialize::<&mut serde_json::de::Deserializer<serde_json::read::SliceRead>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/impls.rs	1986	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	instruments	20	0.38	10	2617	<core::marker::PhantomData<core::option::Option<alloc::borrow::Cow<str>>> as serde_core::de::DeserializeSeed>::deserialize::<&mut serde_json::de::Deserializer<serde_json::read::SliceRead>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/mod.rs	821	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__instruments.json.gz
p1b_real_typed_track2	marine_ik	1	34.02	722	2122	<serde_json::de::Deserializer<serde_json::read::SliceRead>>::ignore_value	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__marine_ik.json.gz
p1b_real_typed_track2	marine_ik	2	14.61	310	2122	<serde_json::de::Deserializer<serde_json::read::SliceRead>>::ignore_integer	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1217	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__marine_ik.json.gz
p1b_real_typed_track2	marine_ik	3	12.44	264	2122	<serde_json::read::SliceRead as serde_json::read::Read>::next	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	548	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__marine_ik.json.gz
p1b_real_typed_track2	marine_ik	4	10.23	217	2122	<serde_json::de::SeqAccess<_> as serde_core::de::SeqAccess>::next_element_seed::has_next_element::<serde_json::read::SliceRead>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1937	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__marine_ik.json.gz
p1b_real_typed_track2	marine_ik	5	9.47	201	2122	<serde_json::read::SliceRead as serde_json::read::Read>::discard	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	570	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__marine_ik.json.gz
p1b_real_typed_track2	marine_ik	6	6.69	142	2122	<u64>::wrapping_add	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	2511	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track2__marine_ik.json.gz
